timestamp,title,name,size,price,side,asset,conditionId,proxyWallet,outcome
2026-01-11 19:17:48,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,eanvanezygv,55.11,0.01,BUY,48920831117643391767224712734610230165212852192374939469766619599527809771279,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x9d94f602535e518ee1cb6aade0ca9569f1b1017d,Jarry
2026-01-11 19:16:32,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,,50.55,0.9895054401582591,BUY,42574167400094935869841616921885941053341875449898254937673666083883185017347,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x74c3cda0cbe1f387f2db2fa9f52f7141a9c4d3b3,Droguet
2026-01-11 19:16:24,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,Predixy,17.58,0.02968259385665529,BUY,48920831117643391767224712734610230165212852192374939469766619599527809771279,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x0f8eb0d3521f61b7a83428c321dd7fb296c63082,Jarry
2026-01-11 19:16:20,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,,50.2,0.99,BUY,42574167400094935869841616921885941053341875449898254937673666083883185017347,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0xfcd9e3a3904678f166c0dea3a9f9c7cb6db28323,Droguet
2026-01-11 19:16:16,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,eanvanezygv,25.54,0.01,BUY,48920831117643391767224712734610230165212852192374939469766619599527809771279,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x9d94f602535e518ee1cb6aade0ca9569f1b1017d,Jarry
2026-01-11 19:16:14,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,,4.88,0.986,BUY,42574167400094935869841616921885941053341875449898254937673666083883185017347,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x9ac03317171141d8fd5b702ef3a47186b899540a,Droguet
2026-01-11 19:16:12,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,,5.07,0.986,BUY,42574167400094935869841616921885941053341875449898254937673666083883185017347,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0xd30c9af86e7f2d5ba6fb0e54b10da67f19757231,Droguet
2026-01-11 19:16:12,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,,25.35,0.986,BUY,42574167400094935869841616921885941053341875449898254937673666083883185017347,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x4883c9bb598aa379b82658ae2e70f269020b98ab,Droguet
2026-01-11 19:16:10,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,,10.14,0.986,BUY,42574167400094935869841616921885941053341875449898254937673666083883185017347,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0xb1f260f865be5a490834ea497c1f58360ef5cd2c,Droguet
2026-01-11 19:16:08,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,,10.14,0.986,BUY,42574167400094935869841616921885941053341875449898254937673666083883185017347,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0xe84064871c1e0787fa98248675166ef83341efbb,Droguet
2026-01-11 19:15:02,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,metahype,125.0,0.04,BUY,48920831117643391767224712734610230165212852192374939469766619599527809771279,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x9d81290ed99cb970aa7711af54c10ce5661f5d42,Jarry
2026-01-11 19:14:44,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,pupe,54.0,0.03777777777777778,BUY,48920831117643391767224712734610230165212852192374939469766619599527809771279,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x5f7832a6d8621345922490c74f4e525db20cbfca,Jarry
2026-01-11 19:14:16,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,swisstony,14.0,0.97,BUY,42574167400094935869841616921885941053341875449898254937673666083883185017347,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x204f72f35326db932158cba6adff0b9a1da95e14,Droguet
2026-01-11 19:14:00,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,Azub,100.0,0.04,BUY,48920831117643391767224712734610230165212852192374939469766619599527809771279,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x7f835f18fb1835190429b3cf328d46c026a1a491,Jarry
2026-01-11 19:13:26,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,Glued,26.0,0.05,BUY,48920831117643391767224712734610230165212852192374939469766619599527809771279,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x9dd9e18b9dcc393705e73966bc79eccbbd9108bd,Jarry
2026-01-11 19:13:20,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,hamsol0,8.677075,0.96,BUY,42574167400094935869841616921885941053341875449898254937673666083883185017347,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x9d33171580a572ea6cec8b94d8baf922e45e065c,Droguet
2026-01-11 19:12:44,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,pupe,19.916665,0.10393301288142368,BUY,48920831117643391767224712734610230165212852192374939469766619599527809771279,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x5f7832a6d8621345922490c74f4e525db20cbfca,Jarry
2026-01-11 19:12:36,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,swisstony,27.0,0.86,BUY,42574167400094935869841616921885941053341875449898254937673666083883185017347,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x204f72f35326db932158cba6adff0b9a1da95e14,Droguet
2026-01-11 19:12:02,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,swisstony,14.0,0.15,BUY,48920831117643391767224712734610230165212852192374939469766619599527809771279,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x204f72f35326db932158cba6adff0b9a1da95e14,Jarry
2026-01-11 19:11:58,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,one-headed-dragon,7.0,0.84,BUY,42574167400094935869841616921885941053341875449898254937673666083883185017347,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x66f8a2a66d2438465a7959783f0920b601e88b5b,Droguet
2026-01-11 19:11:42,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,pupe,11.0,0.19,BUY,48920831117643391767224712734610230165212852192374939469766619599527809771279,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x5f7832a6d8621345922490c74f4e525db20cbfca,Jarry
2026-01-11 19:11:22,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,swisstony,13.0,0.17,BUY,48920831117643391767224712734610230165212852192374939469766619599527809771279,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x204f72f35326db932158cba6adff0b9a1da95e14,Jarry
2026-01-11 19:09:48,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,swisstony,13.0,0.18,BUY,48920831117643391767224712734610230165212852192374939469766619599527809771279,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x204f72f35326db932158cba6adff0b9a1da95e14,Jarry
2026-01-11 19:08:28,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,swisstony,14.0,0.19,BUY,48920831117643391767224712734610230165212852192374939469766619599527809771279,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x204f72f35326db932158cba6adff0b9a1da95e14,Jarry
2026-01-11 19:07:20,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,pupe,10.987367,0.18839809392004472,BUY,48920831117643391767224712734610230165212852192374939469766619599527809771279,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x5f7832a6d8621345922490c74f4e525db20cbfca,Jarry
2026-01-11 19:06:42,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,pupe,11.333332,0.1799999329411686,BUY,48920831117643391767224712734610230165212852192374939469766619599527809771279,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x5f7832a6d8621345922490c74f4e525db20cbfca,Jarry
2026-01-11 19:06:36,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,Punisher2022,0.9,0.82,BUY,42574167400094935869841616921885941053341875449898254937673666083883185017347,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x2652dd1140c3b9e69c8852264cf8dbe727672a1d,Droguet
2026-01-11 19:06:34,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,metahype,22.667825,0.22057691904715163,BUY,48920831117643391767224712734610230165212852192374939469766619599527809771279,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x9d81290ed99cb970aa7711af54c10ce5661f5d42,Jarry
2026-01-11 19:06:32,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,pupe,12.157893,0.18999994489176703,BUY,48920831117643391767224712734610230165212852192374939469766619599527809771279,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x5f7832a6d8621345922490c74f4e525db20cbfca,Jarry
2026-01-11 19:05:50,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,Universalis69,12.345678,0.8099999854199988,BUY,42574167400094935869841616921885941053341875449898254937673666083883185017347,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x11f8d2e6a61e94b374a53d0077cddaf384b70c9e,Droguet
2026-01-11 19:05:28,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,Glued,9.0,0.21,BUY,48920831117643391767224712734610230165212852192374939469766619599527809771279,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x9dd9e18b9dcc393705e73966bc79eccbbd9108bd,Jarry
2026-01-11 19:05:16,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,hamsol0,9.102563,0.7799999846197164,BUY,42574167400094935869841616921885941053341875449898254937673666083883185017347,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x9d33171580a572ea6cec8b94d8baf922e45e065c,Droguet
2026-01-11 19:05:14,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,swisstony,15.0,0.23,BUY,48920831117643391767224712734610230165212852192374939469766619599527809771279,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x204f72f35326db932158cba6adff0b9a1da95e14,Jarry
2026-01-11 19:04:50,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,swisstony,10.0,0.24,BUY,48920831117643391767224712734610230165212852192374939469766619599527809771279,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x204f72f35326db932158cba6adff0b9a1da95e14,Jarry
2026-01-11 19:04:46,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,Azub,7.65,0.23,BUY,48920831117643391767224712734610230165212852192374939469766619599527809771279,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x7f835f18fb1835190429b3cf328d46c026a1a491,Jarry
2026-01-11 19:04:38,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,isiba,4.347825,0.22999982749995687,BUY,48920831117643391767224712734610230165212852192374939469766619599527809771279,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x6eaaddf186883f44a62497ab26a6df9960779bae,Jarry
2026-01-11 19:04:36,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,swisstony,9.0,0.66,BUY,42574167400094935869841616921885941053341875449898254937673666083883185017347,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x204f72f35326db932158cba6adff0b9a1da95e14,Droguet
2026-01-11 19:04:36,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,Kahnemaniac,1.0,0.66,BUY,42574167400094935869841616921885941053341875449898254937673666083883185017347,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x972bf37cae72a169e17ae0e6179821d5778b78ba,Droguet
2026-01-11 19:04:36,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,swisstony,10.0,0.71,BUY,42574167400094935869841616921885941053341875449898254937673666083883185017347,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x204f72f35326db932158cba6adff0b9a1da95e14,Droguet
2026-01-11 19:04:30,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,swisstony,10.0,0.34,BUY,48920831117643391767224712734610230165212852192374939469766619599527809771279,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x204f72f35326db932158cba6adff0b9a1da95e14,Jarry
2026-01-11 19:04:28,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,,1.0,0.33,BUY,48920831117643391767224712734610230165212852192374939469766619599527809771279,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x40e1323bb56580964464e23f9136da0525444a47,Jarry
2026-01-11 19:04:20,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,swisstony,9.0,0.33,BUY,48920831117643391767224712734610230165212852192374939469766619599527809771279,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x204f72f35326db932158cba6adff0b9a1da95e14,Jarry
2026-01-11 19:04:08,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,,2.095888,0.7299998854900643,BUY,42574167400094935869841616921885941053341875449898254937673666083883185017347,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0xb815d374118655a0e2ff967b4898de343d6d342f,Droguet
2026-01-11 19:04:08,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,sasi89,1.99,0.31,BUY,48920831117643391767224712734610230165212852192374939469766619599527809771279,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x70ac8457ed2aca137619956eed4924b9275e0c7d,Jarry
2026-01-11 19:04:00,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,pupe,4.774192,0.30999989108104575,BUY,48920831117643391767224712734610230165212852192374939469766619599527809771279,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x5f7832a6d8621345922490c74f4e525db20cbfca,Jarry
2026-01-11 19:04:00,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,0x1bDa2331c948424Dcbda49586d5F2626A72Fd9b9-1767478228590,3.225805,0.3099998294999233,BUY,48920831117643391767224712734610230165212852192374939469766619599527809771279,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x1bda2331c948424dcbda49586d5f2626a72fd9b9,Jarry
2026-01-11 19:03:56,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,swisstony,100.0,0.63,BUY,42574167400094935869841616921885941053341875449898254937673666083883185017347,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x204f72f35326db932158cba6adff0b9a1da95e14,Droguet
2026-01-11 19:03:56,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,swisstony,122.0,0.64,BUY,42574167400094935869841616921885941053341875449898254937673666083883185017347,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x204f72f35326db932158cba6adff0b9a1da95e14,Droguet
2026-01-11 19:02:52,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,kushpop,4.941175,0.3399998988094937,BUY,48920831117643391767224712734610230165212852192374939469766619599527809771279,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x187b4714062d0ddfeed7b736de6a07cefa2cf545,Jarry
2026-01-11 19:02:44,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,pupe,4.323528,0.3399998797278519,BUY,48920831117643391767224712734610230165212852192374939469766619599527809771279,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x5f7832a6d8621345922490c74f4e525db20cbfca,Jarry
2026-01-11 19:01:36,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,pupe,4.0,0.63,BUY,42574167400094935869841616921885941053341875449898254937673666083883185017347,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x5f7832a6d8621345922490c74f4e525db20cbfca,Droguet
2026-01-11 19:01:04,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,kushpop,4.061537,0.6499999876893895,BUY,42574167400094935869841616921885941053341875449898254937673666083883185017347,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x187b4714062d0ddfeed7b736de6a07cefa2cf545,Droguet
2026-01-11 19:00:54,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,pupe,3.369228,0.6499999406392206,BUY,42574167400094935869841616921885941053341875449898254937673666083883185017347,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x5f7832a6d8621345922490c74f4e525db20cbfca,Droguet
2026-01-11 19:00:42,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,Rawdy,76.73846,0.6485665597146464,BUY,42574167400094935869841616921885941053341875449898254937673666083883185017347,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0xc6fa9a0058f324cf4d33e7ddd4f0b957e5d551e5,Droguet
2026-01-11 18:59:54,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,swisstony,8.0,0.63,BUY,42574167400094935869841616921885941053341875449898254937673666083883185017347,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x204f72f35326db932158cba6adff0b9a1da95e14,Droguet
2026-01-11 18:59:26,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,swisstony,8.258063,0.3099999358203007,BUY,48920831117643391767224712734610230165212852192374939469766619599527809771279,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x204f72f35326db932158cba6adff0b9a1da95e14,Jarry
2026-01-11 18:59:06,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,,1.614283,0.6999999380529932,BUY,42574167400094935869841616921885941053341875449898254937673666083883185017347,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0xa6750d63b3b7c0b17bddfa0a6c071cd9480af477,Droguet
2026-01-11 18:58:54,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,pupe,8.0,0.27,BUY,48920831117643391767224712734610230165212852192374939469766619599527809771279,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x5f7832a6d8621345922490c74f4e525db20cbfca,Jarry
2026-01-11 18:58:40,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,swisstony,14.0,0.25,BUY,48920831117643391767224712734610230165212852192374939469766619599527809771279,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x204f72f35326db932158cba6adff0b9a1da95e14,Jarry
2026-01-11 18:58:00,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,swisstony,10.0,0.3,BUY,48920831117643391767224712734610230165212852192374939469766619599527809771279,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x204f72f35326db932158cba6adff0b9a1da95e14,Jarry
2026-01-11 18:56:50,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,sasi89,9.0,0.35,BUY,48920831117643391767224712734610230165212852192374939469766619599527809771279,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x70ac8457ed2aca137619956eed4924b9275e0c7d,Jarry
2026-01-11 18:56:48,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,swisstony,8.0,0.27,BUY,48920831117643391767224712734610230165212852192374939469766619599527809771279,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x204f72f35326db932158cba6adff0b9a1da95e14,Jarry
2026-01-11 18:56:46,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,sasi89,5.0,0.73,SELL,42574167400094935869841616921885941053341875449898254937673666083883185017347,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x70ac8457ed2aca137619956eed4924b9275e0c7d,Droguet
2026-01-11 18:56:18,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,swisstony,283.0,0.24,BUY,48920831117643391767224712734610230165212852192374939469766619599527809771279,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x204f72f35326db932158cba6adff0b9a1da95e14,Jarry
2026-01-11 18:52:52,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,pupe,9.5,0.22,BUY,48920831117643391767224712734610230165212852192374939469766619599527809771279,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x5f7832a6d8621345922490c74f4e525db20cbfca,Jarry
2026-01-11 18:52:40,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,Kahnemaniac,10.0,0.7,BUY,42574167400094935869841616921885941053341875449898254937673666083883185017347,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x972bf37cae72a169e17ae0e6179821d5778b78ba,Droguet
2026-01-11 18:52:12,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,pupe,6.484165,0.34237237948139815,BUY,48920831117643391767224712734610230165212852192374939469766619599527809771279,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x5f7832a6d8621345922490c74f4e525db20cbfca,Jarry
2026-01-11 18:52:08,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,pupe,6.181817,0.32999990132351054,BUY,48920831117643391767224712734610230165212852192374939469766619599527809771279,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x5f7832a6d8621345922490c74f4e525db20cbfca,Jarry
2026-01-11 18:51:50,Australian Open Men's: Titouan Droguet vs Nicolas Jarry,0x9572374CEf59ef641B423378815e9bf314885a97-1763324944119,5.0,0.43,BUY,48920831117643391767224712734610230165212852192374939469766619599527809771279,0xe87edeb845a491ce8fa2306ad751614192fbdd58d5122fb5c938b647bf378143,0x9572374cef59ef641b423378815e9bf314885a97,Jarry
